Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,1,3,4,0,0.0,0.0,0.0,13.9,13.9,65.8,962.1,0.6,10.5,0.0
2006,1,3,5,0,0.0,0.0,0.0,13.5,67.5,65.0,963.9,0.2,7.5,0.0
2006,1,3,6,0,5.2,0.0,5.2,14.9,14.9,74.2,969.7,0.1,13.5,0.0
2006,1,3,7,0,61.7,7.7,59.9,17.8,17.8,78.4,974.8,1.1,13.5,0.0
2006,1,3,8,0,0.0,941.4,44.4,20.1,20.1,-82.2,974.7,2.3,315.0,0.0
2006,1,3,9,0,688.5,1018.7,48.9,22.7,22.7,85.3,975.8,16.5,294.0,0.0
2006,1,3,10,0,888.3,1061.8,,24.8,24.8,83.5,,4.2,291.0,0.0
2006,1,3,11,0,1039.2,1086.9,53.0,26.2,26.2,94.4,971.3,5.3,289.5,0.0
2006,1,3,12,0,1128.7,1099.7,53.7,27.0,27.0,100.0,968.8,6.1,289.5,0.0
2006,1,3,13,0,1150.2,0.0,53.9,27.3,27.3,88.2,966.4,6.4,289.5,0.0
2006,1,3,14,0,1102.2,1098.4,53.4,27.3,27.3,61.4,964.6,6.6,289.5,-1.0
2006,1,3,15,0,986.5,1081.9,52.4,26.6,26.6,-47.8,962.9,6.0,289.5,0.0
2006,1,3,16,0,814.4,1052.3,50.5,25.7,25.7,56.0,961.7,0.0,289.5,0.0
2006,1,3,17,0,598.6,,47.1,23.9,23.9,38.7,958.7,3.9,288.0,0.0
2006,1,3,18,0,,896.8,41.2,22.2,22.2,34.2,-4791.0,2.6,285.0,0.0
2006,1,3,19,0,118.3,639.3,27.8,20.3,20.3,33.1,,1.4,282.0,0.0
2006,1,3,20,0,0.0,0.0,-1.0,19.1,19.1,29.3,961.1,0.9,274.5,0.0
2006,1,3,21,0,-1.0,,0.0,18.5,18.5,26.0,962.1,0.4,283.5,0.0
2006,1,3,22,0,0.0,0.0,0.0,18.1,18.1,23.2,962.4,0.4,333.0,0.0
2006,1,3,23,0,0.0,0.0,0.0,17.7,17.7,25.1,961.8,0.8,10.5,0.0
2006,1,4,0,0,0.0,0.0,0.0,17.3,17.3,29.0,961.6,1.2,18.0,0.0
2006,1,4,1,0,0.0,0.0,0.0,83.0,16.6,35.2,961.3,1.1,16.5,0.0
2006,1,4,2,0,5144.926108945559,0.0,-1.0,15.7,15.7,38.1,960.7,1.0,15.0,0.0
2006,1,4,3,0,5674.818179626461,0.0,0.0,14.8,14.8,49.3,961.5,0.8,12.0,0.0
2006,1,4,4,0,0.0,0.0,0.0,13.7,13.7,63.5,961.9,0.5,6.0,0.0
2006,1,4,5,0,0.0,0.0,0.0,13.5,13.5,68.6,,0.3,6.0,0.0
2006,1,4,6,0,1.4,0.0,1.4,15.1,15.1,78.1,972.3,0.1,13.5,0.0
2006,1,4,7,0,266.5,7.7,51.6,17.3,17.3,77.0,974.8,0.9,10.5,0.0
2006,1,4,8,0,104.1,9.3,100.1,20.2,20.2,79.1,976.3,2.2,309.0,0.0
